All_Cores, Core0, Core1, Core2, Core3
17.0, 7, 28, 25, 8
22.0, 26, 26, 28, 8
7.75, 6, 18, 7, 0
12.75, 7, 14, 12, 18
10.0, 20, 14, 0, 6
11.5, 12, 13, 7, 14
6.25, 6, 6, 6, 7
8.75, 21, 7, 7, 0
4.75, 6, 13, 0, 0
8.0, 6, 14, 12, 0
6.75, 7, 13, 0, 7
9.5, 6, 13, 13, 6
12.75, 0, 7, 26, 18
29.0, 38, 29, 28, 21
8.5, 20, 14, 0, 0
6.5, 0, 0, 20, 6
7.75, 6, 0, 12, 13
6.75, 6, 0, 14, 7
13.25, 18, 22, 6, 7
8.25, 13, 6, 14, 0
6.75, 0, 13, 14, 0
6.75, 7, 14, 0, 6
8.0, 6, 13, 13, 0
9.75, 20, 13, 6, 0
23.5, 35, 7, 26, 26
21.0, 7, 23, 28, 26
8.25, 0, 20, 0, 13
10.25, 20, 0, 7, 14
10.0, 13, 6, 14, 7
8.25, 0, 7, 13, 13
6.25, 13, 6, 0, 6
11.0, 25, 12, 7, 0
13.5, 18, 6, 12, 18
8.25, 7, 6, 13, 7
8.5, 20, 0, 0, 14
9.75, 13, 13, 13, 0
21.25, 26, 18, 26, 15
24.25, 28, 15, 21, 33
8.75, 21, 0, 0, 14
9.25, 12, 6, 13, 6
8.25, 13, 0, 14, 6
6.75, 20, 0, 7, 0
5.0, 0, 7, 6, 7
12.25, 22, 0, 13, 14
10.0, 20, 20, 0, 0
7.75, 7, 18, 0, 6
3.75, 15, 0, 0, 0
6.5, 13, 0, 6, 7
20.75, 21, 14, 33, 15
16.75, 15, 8, 23, 21
9.5, 6, 6, 13, 13
8.25, 20, 0, 0, 13
8.0, 7, 18, 0, 7
11.75, 26, 14, 0, 7
6.5, 7, 0, 6, 13
5.0, 6, 7, 0, 7
8.5, 6, 14, 7, 7
8.25, 14, 0, 13, 6
9.5, 0, 18, 20, 0
8.5, 7, 13, 7, 7
23.25, 30, 13, 21, 29
23.0, 21, 15, 40, 16
6.75, 7, 0, 13, 7
6.5, 6, 6, 7, 7
10.0, 21, 0, 6, 13
10.0, 13, 0, 14, 13
10.25, 14, 6, 7, 14
9.75, 14, 13, 6, 6
6.75, 0, 13, 7, 7
8.25, 14, 6, 13, 0
9.25, 18, 6, 7, 6
8.75, 14, 7, 0, 14
16.0, 23, 20, 7, 14
21.0, 16, 0, 35, 33
6.25, 12, 0, 6, 7
9.75, 13, 6, 7, 13
5.0, 0, 0, 13, 7
7.0, 0, 14, 0, 14
7.0, 14, 7, 7, 0
14.75, 18, 13, 14, 14
8.5, 7, 14, 0, 13
8.75, 7, 7, 21, 0
10.0, 13, 14, 13, 0
8.25, 7, 7, 13, 6
8.5, 7, 13, 14, 0
15.0, 0, 35, 16, 9
11.25, 12, 13, 14, 6
7.75, 18, 0, 0, 13
9.75, 20, 13, 6, 0
8.25, 13, 0, 20, 0
7.75, 6, 7, 18, 0
11.0, 6, 14, 12, 12
9.0, 7, 14, 15, 0
10.0, 13, 14, 6, 7
7.75, 0, 13, 0, 18
11.0, 22, 8, 7, 7
9.75, 7, 20, 6, 6
20.75, 35, 14, 8, 26
8.25, 0, 14, 13, 6
5.25, 0, 0, 0, 21
9.5, 0, 6, 12, 20
3.0, 0, 12, 0, 0
6.75, 7, 0, 7, 13
10.0, 20, 6, 0, 14
10.25, 21, 6, 14, 0
10.0, 6, 14, 13, 7
11.5, 7, 12, 7, 20
6.5, 0, 0, 13, 13
8.25, 14, 0, 13, 6
14.75, 14, 31, 7, 7
15.75, 23, 9, 16, 15
11.25, 13, 6, 13, 13
8.25, 7, 7, 6, 13
8.5, 7, 14, 7, 6
10.0, 6, 14, 20, 0
9.75, 6, 13, 20, 0
10.0, 13, 7, 20, 0
11.25, 14, 13, 18, 0
9.0, 22, 7, 7, 0
8.0, 13, 6, 0, 13
9.75, 7, 13, 6, 13
29.5, 28, 26, 33, 31
20.25, 28, 31, 8, 14
6.75, 0, 7, 13, 7
6.75, 13, 7, 7, 0
6.5, 0, 20, 0, 6
10.0, 20, 7, 0, 13
7.0, 7, 14, 0, 7
11.5, 20, 14, 6, 6
6.25, 13, 6, 0, 6
9.75, 13, 6, 14, 6
8.75, 22, 6, 0, 7
6.5, 13, 7, 0, 6
27.75, 26, 33, 29, 23
10.5, 8, 0, 13, 21
10.75, 13, 13, 11, 6
9.5, 7, 18, 0, 13
12.5, 12, 25, 0, 13
7.25, 15, 7, 0, 7
7.75, 0, 17, 7, 7
8.0, 6, 6, 13, 7
8.25, 7, 13, 0, 13
9.5, 6, 0, 18, 14
8.5, 7, 6, 7, 14
6.5, 13, 6, 7, 0
17.5, 20, 28, 8, 14
19.5, 41, 15, 15, 7
10.25, 20, 7, 7, 7
9.75, 18, 7, 7, 7
5.25, 0, 0, 14, 7
6.75, 7, 0, 14, 6
8.25, 13, 0, 14, 6
10.75, 0, 23, 20, 0
5.25, 0, 14, 0, 7
6.75, 14, 0, 7, 6
9.75, 0, 13, 12, 14
5.75, 0, 15, 0, 8
16.5, 7, 21, 25, 13
18.25, 15, 16, 21, 21
6.5, 7, 6, 13, 0
9.75, 13, 13, 13, 0
8.25, 7, 20, 0, 6
6.5, 6, 7, 6, 7
8.25, 0, 0, 20, 13
8.75, 14, 0, 14, 7
13.0, 7, 25, 0, 20
9.75, 6, 14, 13, 6
9.5, 6, 18, 7, 7
10.0, 0, 20, 14, 6
20.0, 20, 25, 7, 28
22.5, 25, 20, 20, 25
8.25, 20, 0, 13, 0
9.75, 13, 7, 13, 6
9.75, 6, 0, 13, 20
10.0, 7, 0, 13, 20
8.25, 13, 14, 6, 0
8.25, 14, 13, 0, 6
11.75, 6, 21, 20, 0
7.25, 15, 0, 14, 0
8.0, 13, 6, 7, 6
6.5, 7, 0, 6, 13
31.25, 21, 43, 20, 41
17.5, 30, 14, 8, 18
11.75, 6, 14, 14, 13
9.75, 20, 0, 6, 13
10.75, 6, 13, 18, 6
7.0, 7, 14, 7, 0
6.75, 13, 7, 7, 0
9.5, 0, 18, 20, 0
8.5, 20, 0, 7, 7
8.5, 0, 14, 7, 13
8.5, 14, 0, 7, 13
11.25, 13, 12, 14, 6
19.25, 15, 14, 33, 15
22.0, 25, 15, 13, 35
8.25, 7, 13, 13, 0
11.75, 0, 20, 20, 7
10.5, 0, 14, 7, 21
3.5, 0, 7, 0, 7
6.5, 0, 7, 6, 13
8.5, 0, 14, 7, 13
10.0, 6, 6, 14, 14
8.5, 13, 0, 14, 7
11.0, 12, 0, 20, 12
1.5, 6, 0, 0, 0
16.75, 15, 7, 20, 25
28.75, 35, 28, 21, 31
8.25, 6, 14, 7, 6
8.25, 20, 0, 13, 0
5.5, 0, 8, 7, 7
9.5, 13, 13, 6, 6
10.25, 0, 18, 12, 11
8.25, 13, 20, 0, 0
11.25, 18, 14, 6, 7
6.75, 13, 0, 14, 0
11.25, 0, 18, 20, 7
6.25, 6, 0, 13, 6
23.75, 21, 21, 35, 18
9.5, 7, 16, 15, 0
6.0, 0, 18, 0, 6
8.5, 7, 7, 13, 7
8.5, 7, 6, 14, 7
10.75, 18, 6, 6, 13
8.25, 6, 14, 13, 0
9.5, 7, 17, 7, 7
8.0, 7, 13, 6, 6
5.0, 6, 7, 7, 0
8.25, 14, 0, 12, 7
8.25, 20, 13, 0, 0
13.75, 7, 35, 0, 13
19.75, 28, 21, 15, 15
9.75, 13, 0, 12, 14
8.5, 7, 14, 13, 0
9.75, 0, 20, 13, 6
6.75, 13, 0, 0, 14
9.5, 7, 12, 13, 6
5.0, 0, 13, 7, 0
10.25, 14, 14, 6, 7
5.5, 8, 0, 14, 0
10.75, 13, 6, 18, 6
6.75, 13, 0, 14, 0
20.5, 8, 31, 28, 15
20.75, 25, 21, 31, 6
4.75, 6, 6, 7, 0
8.5, 14, 14, 0, 6
7.5, 18, 6, 6, 0
9.25, 0, 8, 7, 22
10.25, 21, 0, 13, 7
6.75, 7, 0, 20, 0
8.75, 13, 0, 0, 22
7.0, 0, 14, 0, 14
6.5, 6, 13, 7, 0
6.0, 6, 6, 0, 12
29.25, 46, 35, 15, 21
13.75, 15, 13, 14, 13
11.5, 13, 20, 0, 13
10.25, 14, 13, 0, 14
5.25, 14, 0, 0, 7
8.5, 6, 14, 0, 14
8.0, 13, 0, 6, 13
10.25, 20, 0, 14, 7
8.0, 0, 18, 0, 14
8.0, 13, 0, 6, 13
8.25, 6, 7, 6, 14
5.0, 13, 0, 0, 7
17.75, 23, 15, 26, 7
7.5, 0, 14, 8, 8
6.75, 0, 14, 13, 0
7.0, 14, 0, 7, 7
9.5, 6, 6, 12, 14
11.0, 6, 18, 7, 13
7.0, 14, 0, 7, 7
8.25, 7, 7, 13, 6
7.75, 0, 18, 0, 13
13.75, 16, 18, 7, 14
8.25, 7, 6, 13, 7
11.5, 0, 20, 12, 14
14.25, 14, 13, 23, 7
17.5, 33, 7, 7, 23
12.0, 13, 6, 6, 23
6.25, 6, 6, 13, 0
6.5, 6, 6, 14, 0
10.25, 13, 7, 7, 14
9.5, 14, 7, 17, 0
7.0, 7, 14, 0, 7
5.0, 13, 0, 0, 7
9.25, 6, 7, 6, 18
8.5, 20, 0, 0, 14
3.5, 0, 0, 7, 7
9.0, 0, 14, 15, 7
28.5, 9, 40, 40, 25
5.5, 0, 0, 15, 7
10.0, 6, 14, 7, 13
10.0, 14, 13, 0, 13
8.0, 13, 0, 6, 13
11.25, 13, 18, 7, 7
5.0, 0, 6, 7, 7
5.25, 0, 7, 14, 0
6.75, 14, 0, 13, 0
6.75, 0, 7, 7, 13
10.0, 13, 14, 0, 13
10.25, 14, 6, 7, 14
16.5, 9, 21, 15, 21
9.25, 13, 0, 6, 18
7.0, 14, 0, 7, 7
4.75, 0, 7, 6, 6
8.25, 14, 13, 6, 0
10.0, 20, 13, 7, 0
10.0, 0, 20, 20, 0
9.75, 13, 6, 13, 7
4.75, 0, 0, 13, 6
6.75, 14, 6, 7, 0
11.5, 12, 14, 13, 7
8.25, 14, 13, 6, 0
26.5, 9, 25, 35, 37
8.5, 14, 0, 13, 7
5.25, 7, 0, 14, 0
6.75, 14, 0, 0, 13
10.0, 14, 6, 6, 14
6.75, 0, 6, 7, 14
3.75, 0, 7, 8, 0
8.75, 21, 0, 0, 14
9.75, 13, 0, 13, 13
6.5, 13, 0, 6, 7
8.25, 6, 14, 0, 13
8.25, 13, 12, 0, 8
19.0, 23, 0, 30, 23
36.5, 37, 35, 28, 46
8.0, 6, 13, 13, 0
9.75, 13, 0, 13, 13
6.75, 7, 0, 7, 13
8.25, 7, 13, 6, 7
8.25, 7, 6, 20, 0
6.75, 13, 0, 14, 0
13.25, 20, 20, 0, 13
5.0, 7, 6, 0, 7
6.25, 13, 6, 6, 0
7.25, 8, 7, 0, 14
11.25, 7, 21, 8, 9
22.25, 21, 26, 33, 9
9.25, 18, 0, 6, 13
9.75, 13, 20, 6, 0
4.75, 6, 7, 6, 0
8.75, 7, 6, 0, 22
11.5, 20, 20, 6, 0
5.0, 0, 13, 7, 0
7.75, 13, 6, 12, 0
10.25, 21, 14, 6, 0
5.0, 0, 13, 0, 7
11.25, 13, 7, 25, 0
27.5, 25, 28, 26, 31
22.5, 8, 38, 23, 21
6.75, 13, 0, 7, 7
11.25, 0, 25, 13, 7
4.75, 13, 0, 0, 6
11.25, 14, 25, 6, 0
10.25, 7, 20, 7, 7
9.5, 25, 0, 13, 0
6.5, 12, 7, 7, 0
8.25, 13, 0, 13, 7
8.25, 7, 12, 7, 7
8.25, 6, 14, 13, 0
12.75, 7, 16, 14, 14
30.25, 23, 26, 37, 35
6.25, 7, 0, 0, 18
6.5, 13, 6, 7, 0
6.25, 7, 0, 0, 18
10.25, 14, 0, 14, 13
9.75, 26, 0, 0, 13
11.5, 7, 25, 0, 14
13.25, 13, 20, 20, 0
8.5, 0, 6, 21, 7
8.25, 0, 7, 13, 13
6.75, 7, 14, 6, 0
22.0, 15, 33, 14, 26
27.5, 56, 15, 8, 31
9.5, 0, 7, 18, 13
5.25, 0, 14, 7, 0
8.5, 21, 0, 13, 0
9.75, 7, 13, 13, 6
8.0, 6, 14, 6, 6
6.5, 0, 13, 13, 0
6.75, 0, 7, 7, 13
9.75, 13, 6, 7, 13
10.25, 21, 0, 7, 13
10.0, 0, 12, 14, 14
15.25, 16, 30, 0, 15
21.75, 25, 26, 15, 21
7.0, 0, 14, 0, 14
5.75, 16, 7, 0, 0
11.25, 13, 6, 20, 6
9.5, 0, 18, 0, 20
10.75, 7, 0, 14, 22
11.5, 0, 13, 20, 13
10.0, 0, 20, 13, 7
3.0, 6, 6, 0, 0
9.5, 18, 13, 7, 0
8.5, 20, 0, 14, 0
20.75, 8, 7, 47, 21
22.5, 35, 26, 21, 8
11.25, 13, 14, 6, 12
10.0, 7, 0, 20, 13
7.25, 14, 0, 0, 15
10.0, 7, 13, 7, 13
7.0, 14, 0, 7, 7
5.25, 0, 0, 14, 7
7.75, 6, 0, 13, 12
6.5, 20, 0, 6, 0
9.75, 13, 6, 6, 14
10.0, 14, 6, 13, 7
16.25, 14, 13, 23, 15
14.0, 0, 21, 20, 15
8.0, 13, 0, 13, 6
10.0, 13, 0, 20, 7
3.5, 0, 7, 7, 0
8.25, 7, 6, 13, 7
8.5, 20, 0, 0, 14
8.0, 0, 6, 20, 6
7.0, 7, 14, 7, 0
5.0, 0, 6, 7, 7
10.0, 0, 13, 14, 13
9.25, 0, 7, 8, 22
25.5, 33, 21, 28, 20
16.5, 7, 15, 31, 13
7.0, 0, 14, 7, 7
5.0, 0, 7, 7, 6
11.25, 26, 13, 6, 0
9.75, 20, 0, 12, 7
6.75, 0, 13, 7, 7
9.75, 13, 6, 6, 14
8.0, 13, 7, 12, 0
8.5, 0, 14, 20, 0
6.5, 7, 13, 6, 0
6.75, 0, 13, 7, 7
27.5, 35, 26, 33, 16
23.0, 37, 14, 15, 26
11.25, 12, 13, 13, 7
8.5, 0, 7, 14, 13
8.75, 14, 7, 0, 14
6.5, 7, 0, 13, 6
6.75, 0, 7, 20, 0
8.25, 6, 13, 14, 0
6.25, 7, 6, 12, 0
8.5, 6, 14, 7, 7
8.5, 14, 7, 0, 13
8.75, 7, 7, 14, 7
32.0, 50, 31, 21, 26
12.0, 0, 13, 7, 28
9.5, 0, 20, 0, 18
8.5, 7, 6, 14, 7
11.75, 6, 6, 21, 14
6.75, 7, 14, 6, 0
3.5, 0, 0, 7, 7
8.25, 0, 6, 20, 7
8.5, 7, 13, 0, 14
6.5, 0, 6, 14, 6
11.25, 14, 6, 7, 18
8.25, 6, 7, 14, 6
19.0, 23, 25, 7, 21
14.75, 15, 16, 0, 28
10.0, 6, 14, 6, 14
11.5, 13, 13, 6, 14
8.0, 7, 7, 12, 6
7.75, 13, 12, 6, 0
10.0, 0, 20, 20, 0
12.5, 12, 6, 18, 14
7.75, 0, 0, 13, 18
8.0, 14, 0, 0, 18
10.25, 14, 0, 12, 15
8.5, 14, 0, 6, 14
16.0, 23, 7, 14, 20
23.75, 18, 26, 26, 25
7.25, 0, 15, 14, 0
6.75, 0, 14, 13, 0
6.5, 0, 13, 0, 13
9.75, 7, 13, 6, 13
8.75, 7, 14, 14, 0
10.75, 0, 13, 18, 12
3.25, 0, 6, 0, 7
13.5, 15, 12, 13, 14
8.25, 6, 6, 14, 7
11.5, 20, 20, 6, 0
16.25, 33, 7, 7, 18
23.0, 28, 28, 28, 8
8.25, 20, 0, 13, 0
7.25, 0, 7, 7, 15
8.25, 20, 0, 7, 6
8.75, 0, 0, 15, 20
7.0, 14, 0, 7, 7
8.0, 13, 7, 6, 6
10.25, 21, 14, 6, 0
11.0, 6, 18, 20, 0
6.5, 6, 6, 14, 0
8.25, 6, 13, 14, 0
11.75, 6, 7, 20, 14
24.25, 21, 35, 15, 26
9.75, 20, 0, 13, 6
13.5, 14, 20, 7, 13
9.5, 13, 6, 13, 6
6.25, 6, 0, 13, 6
4.75, 13, 0, 6, 0
8.5, 20, 14, 0, 0
8.25, 13, 0, 0, 20
9.25, 6, 17, 7, 7
6.5, 13, 0, 0, 13
6.75, 14, 6, 0, 7
8.5, 7, 13, 0, 14
19.75, 16, 30, 8, 25
5.25, 7, 7, 7, 0
6.5, 13, 7, 6, 0
9.75, 6, 14, 13, 6
6.5, 0, 6, 7, 13
3.75, 0, 0, 0, 15
7.75, 6, 6, 6, 13
11.25, 17, 15, 0, 13
7.0, 7, 0, 14, 7
7.0, 14, 0, 0, 14
8.25, 6, 0, 7, 20
9.75, 20, 0, 6, 13
18.0, 14, 13, 20, 25
20.0, 33, 15, 18, 14
9.75, 13, 0, 6, 20
10.0, 7, 0, 20, 13
5.25, 7, 0, 7, 7
10.25, 21, 6, 0, 14
7.0, 14, 0, 0, 14
8.0, 0, 14, 0, 18
10.0, 13, 0, 14, 13
3.5, 0, 0, 7, 7
9.75, 0, 14, 12, 13
8.25, 6, 7, 7, 13
14.25, 16, 13, 14, 14
12.5, 14, 15, 14, 7
7.0, 7, 7, 14, 0
8.0, 0, 13, 6, 13
9.25, 7, 6, 6, 18
8.25, 20, 6, 0, 7
3.25, 0, 13, 0, 0
10.25, 13, 14, 7, 7
12.5, 13, 0, 12, 25
9.5, 7, 7, 6, 18
11.75, 20, 6, 7, 14
9.75, 13, 7, 13, 6
21.0, 33, 15, 21, 15
13.25, 0, 26, 20, 7
10.0, 0, 20, 20, 0
10.5, 0, 17, 7, 18
7.0, 0, 7, 7, 14
10.0, 6, 6, 14, 14
9.75, 6, 7, 13, 13
8.5, 0, 13, 14, 7
6.75, 0, 13, 0, 14
13.25, 14, 14, 12, 13
10.25, 0, 13, 14, 14
7.0, 0, 7, 7, 14
26.25, 29, 35, 21, 20
14.5, 16, 21, 13, 8
10.0, 14, 12, 7, 7
4.5, 6, 0, 12, 0
6.5, 13, 6, 0, 7
6.5, 7, 0, 6, 13
6.5, 14, 12, 0, 0
5.0, 7, 0, 7, 6
8.25, 0, 20, 0, 13
7.75, 6, 6, 13, 6
6.75, 6, 7, 7, 7
10.0, 7, 20, 13, 0
15.5, 14, 13, 22, 13
23.25, 28, 28, 21, 16
8.5, 20, 7, 7, 0
9.5, 6, 13, 6, 13
8.5, 13, 7, 14, 0
13.75, 22, 0, 13, 20
8.5, 0, 20, 7, 7
8.0, 6, 7, 13, 6
9.25, 12, 7, 0, 18
8.25, 0, 13, 13, 7
8.0, 13, 6, 7, 6
10.0, 6, 14, 20, 0
17.5, 7, 15, 20, 28
13.75, 8, 18, 14, 15
6.75, 6, 0, 7, 14
9.5, 6, 13, 12, 7
8.25, 7, 13, 0, 13
8.25, 13, 6, 0, 14
6.5, 13, 0, 6, 7
8.25, 13, 7, 0, 13
10.0, 14, 0, 6, 20
6.5, 13, 0, 6, 7
3.5, 0, 0, 7, 7
8.25, 6, 13, 0, 14
27.25, 31, 25, 20, 33
19.5, 14, 15, 14, 35
6.75, 0, 13, 0, 14
5.25, 7, 14, 0, 0
6.25, 6, 0, 13, 6
8.25, 13, 0, 13, 7
12.5, 7, 17, 6, 20
7.5, 6, 18, 0, 6
14.75, 20, 20, 6, 13
8.0, 6, 7, 6, 13
6.5, 0, 13, 6, 7
14.75, 14, 12, 20, 13
15.5, 14, 7, 21, 20
14.25, 7, 14, 15, 21
6.5, 13, 0, 6, 7
12.75, 6, 25, 13, 7
10.25, 0, 6, 21, 14
6.75, 6, 14, 0, 7
9.5, 0, 13, 12, 13
6.5, 7, 6, 7, 6
8.25, 8, 0, 12, 13
11.25, 13, 13, 6, 13
10.0, 7, 0, 20, 13
8.75, 0, 0, 21, 14
15.5, 13, 35, 0, 14
23.75, 23, 20, 31, 21
8.25, 20, 0, 13, 0
12.5, 22, 14, 14, 0
8.5, 14, 0, 13, 7
7.25, 0, 17, 12, 0
9.75, 12, 0, 14, 13
7.0, 8, 7, 13, 0
9.0, 0, 8, 14, 14
8.5, 13, 0, 14, 7
8.0, 13, 0, 13, 6
6.25, 0, 6, 6, 13
14.0, 7, 23, 12, 14
21.0, 35, 7, 21, 21
7.75, 6, 6, 7, 12
10.0, 20, 13, 0, 7
6.75, 0, 13, 0, 14
10.75, 13, 7, 6, 17
15.25, 12, 25, 18, 6
7.0, 7, 6, 15, 0
6.5, 6, 13, 7, 0
8.75, 13, 15, 7, 0
11.25, 6, 20, 13, 6
8.25, 0, 13, 20, 0
12.75, 14, 7, 15, 15
17.25, 21, 7, 8, 33
6.5, 13, 13, 0, 0
8.25, 13, 0, 13, 7
6.5, 6, 0, 13, 7
8.5, 20, 0, 7, 7
10.0, 7, 14, 13, 6
9.5, 13, 0, 12, 13
9.5, 13, 13, 6, 6
6.25, 0, 0, 12, 13
10.25, 16, 12, 0, 13
10.0, 13, 20, 0, 7
12.0, 6, 14, 14, 14
24.0, 41, 14, 16, 25
11.0, 6, 11, 20, 7
8.25, 0, 0, 13, 20
10.0, 6, 14, 7, 13
9.5, 0, 13, 13, 12
8.5, 6, 14, 7, 7
11.0, 22, 8, 0, 14
8.25, 7, 6, 13, 7
8.0, 13, 7, 6, 6
5.25, 0, 14, 0, 7
12.5, 25, 12, 7, 6
8.5, 13, 14, 0, 7
27.0, 26, 31, 28, 23
6.75, 0, 7, 14, 6
10.0, 0, 6, 20, 14
8.25, 6, 0, 7, 20
8.5, 0, 14, 20, 0
6.5, 13, 0, 0, 13
11.5, 6, 20, 13, 7
9.5, 20, 0, 18, 0
10.75, 7, 7, 6, 23
8.5, 0, 0, 20, 14
8.0, 13, 6, 6, 7
8.0, 6, 20, 6, 0
20.75, 25, 13, 14, 31
28.25, 15, 33, 35, 30
8.0, 6, 7, 12, 7
6.75, 7, 7, 7, 6
6.75, 7, 6, 0, 14
11.0, 14, 18, 6, 6
9.5, 13, 7, 18, 0
11.25, 7, 13, 12, 13
8.25, 20, 0, 0, 13
9.5, 0, 13, 12, 13
8.0, 13, 6, 0, 13
13.0, 20, 13, 13, 6
20.25, 7, 21, 30, 23
18.75, 8, 25, 7, 35
6.75, 7, 0, 7, 13
8.0, 13, 0, 13, 6
11.5, 14, 20, 12, 0
11.25, 20, 13, 6, 6
8.0, 20, 6, 6, 0
5.0, 7, 0, 6, 7
10.0, 13, 7, 13, 7
8.0, 0, 14, 18, 0
10.75, 22, 7, 7, 7
8.0, 0, 7, 12, 13
20.5, 30, 13, 18, 21
18.75, 21, 16, 23, 15
8.25, 14, 0, 6, 13
11.0, 7, 20, 0, 17
8.75, 0, 0, 21, 14
11.5, 0, 13, 13, 20
10.0, 13, 0, 13, 14
6.75, 0, 7, 13, 7
8.0, 6, 14, 0, 12
8.0, 13, 6, 0, 13
6.75, 0, 7, 13, 7
6.75, 0, 6, 7, 14
17.0, 35, 18, 7, 8
27.5, 30, 23, 20, 37
10.25, 14, 7, 6, 14
6.25, 13, 6, 0, 6
7.5, 6, 0, 12, 12
12.5, 13, 20, 0, 17
6.5, 13, 0, 13, 0
8.0, 13, 6, 7, 6
6.75, 7, 13, 7, 0
7.0, 14, 7, 0, 7
9.25, 0, 18, 6, 13
8.5, 7, 7, 13, 7
14.0, 28, 7, 0, 21
18.5, 14, 13, 21, 26
10.0, 14, 13, 0, 13
7.75, 0, 18, 6, 7
10.0, 20, 7, 13, 0
6.25, 0, 6, 12, 7
13.0, 6, 13, 20, 13
8.25, 6, 0, 7, 20
6.75, 13, 0, 7, 7
5.5, 0, 15, 7, 0
8.5, 0, 0, 20, 14
8.25, 13, 0, 13, 7
22.5, 23, 21, 20, 26
21.25, 26, 28, 13, 18
6.5, 13, 7, 0, 6
7.25, 15, 14, 0, 0
4.75, 6, 0, 13, 0
7.0, 0, 14, 0, 14
7.0, 15, 7, 6, 0
9.75, 20, 0, 13, 6
12.0, 23, 6, 6, 13
8.25, 7, 12, 8, 6
9.75, 20, 12, 0, 7
8.25, 0, 13, 6, 14
14.0, 26, 0, 15, 15
14.0, 8, 26, 7, 15
3.5, 0, 0, 7, 7
8.75, 6, 15, 7, 7
8.5, 0, 20, 7, 7
11.0, 18, 13, 6, 7
8.25, 20, 0, 13, 0
8.0, 0, 18, 7, 7
8.25, 6, 13, 14, 0
5.0, 13, 7, 0, 0
10.0, 20, 0, 13, 7
9.5, 6, 13, 12, 7
19.75, 23, 14, 21, 21
14.75, 26, 0, 15, 18
5.25, 7, 7, 0, 7
7.0, 7, 7, 0, 14
9.25, 13, 7, 6, 11
6.5, 0, 7, 13, 6
10.0, 20, 0, 14, 6
7.0, 14, 7, 7, 0
6.25, 7, 0, 0, 18
6.25, 6, 13, 0, 6
6.0, 6, 18, 0, 0
10.0, 20, 7, 0, 13
15.25, 14, 6, 20, 21
19.5, 9, 23, 15, 31
8.5, 14, 14, 0, 6
9.5, 0, 6, 18, 14
5.25, 0, 7, 0, 14
7.25, 14, 0, 0, 15
5.0, 0, 13, 7, 0
6.75, 0, 7, 13, 7
5.25, 0, 14, 0, 7
8.25, 7, 6, 20, 0
11.25, 13, 13, 13, 6
6.75, 0, 13, 14, 0
12.5, 12, 7, 13, 18
25.25, 15, 25, 40, 21
6.5, 13, 0, 6, 7
10.0, 20, 20, 0, 0
9.0, 15, 14, 7, 0
10.0, 13, 0, 13, 14
8.5, 0, 6, 14, 14
11.75, 21, 6, 13, 7
11.5, 7, 14, 12, 13
6.5, 13, 0, 6, 7
8.25, 7, 0, 12, 14
11.0, 13, 18, 0, 13
17.75, 13, 20, 20, 18
33.5, 41, 31, 29, 33
5.5, 15, 0, 7, 0
6.75, 13, 7, 0, 7
6.25, 13, 0, 6, 6
6.0, 0, 13, 0, 11
6.75, 14, 0, 6, 7
9.75, 13, 6, 6, 14
8.75, 14, 14, 0, 7
9.75, 14, 6, 13, 6
8.5, 7, 7, 13, 7
13.25, 20, 20, 6, 7
28.75, 43, 20, 26, 26
19.5, 31, 25, 7, 15
9.0, 6, 7, 17, 6
5.0, 13, 0, 7, 0
6.5, 6, 13, 0, 7
6.5, 13, 0, 6, 7
7.5, 0, 0, 18, 12
8.0, 13, 6, 0, 13
3.25, 7, 6, 0, 0
8.5, 14, 13, 0, 7
7.0, 14, 0, 7, 7
7.75, 18, 7, 6, 0
25.0, 28, 20, 26, 26
19.5, 21, 16, 23, 18
9.75, 13, 13, 0, 13
9.75, 13, 20, 6, 0
9.75, 20, 6, 0, 13
6.5, 12, 0, 0, 14
7.0, 14, 0, 7, 7
9.75, 6, 0, 20, 13
8.25, 20, 0, 0, 13
11.25, 13, 6, 13, 13
6.5, 6, 0, 13, 7
3.25, 0, 13, 0, 0
20.25, 33, 20, 7, 21
18.25, 15, 7, 20, 31
8.75, 7, 7, 21, 0
8.0, 13, 0, 13, 6
6.75, 6, 7, 7, 7
11.5, 26, 0, 13, 7
10.75, 23, 7, 7, 6
8.25, 13, 0, 13, 7
7.0, 7, 7, 7, 7
6.75, 6, 7, 7, 7
11.5, 0, 20, 13, 13
10.0, 6, 13, 7, 14
3.5, 0, 0, 7, 7
17.5, 15, 15, 30, 10
7.5, 18, 6, 0, 6
9.75, 6, 14, 12, 7
8.5, 20, 14, 0, 0
6.5, 7, 12, 7, 0
5.0, 6, 0, 0, 14
8.5, 20, 0, 14, 0
9.25, 6, 13, 0, 18
9.0, 0, 14, 0, 22
6.5, 6, 7, 6, 7
9.75, 13, 6, 14, 6
8.5, 7, 20, 7, 0
24.25, 21, 30, 23, 23
17.0, 21, 13, 20, 14
7.75, 8, 17, 6, 0
10.0, 8, 12, 0, 20
8.25, 13, 0, 14, 6
10.25, 13, 14, 14, 0
5.25, 0, 7, 7, 7
8.75, 21, 0, 0, 14
11.0, 13, 18, 6, 7
8.5, 7, 0, 7, 20
8.5, 21, 0, 13, 0
11.75, 14, 13, 13, 7
10.25, 14, 20, 0, 7
12.25, 8, 33, 8, 0
6.75, 13, 0, 14, 0
8.25, 6, 13, 14, 0
